LOC100821012	54
LOC100821013	0
LOC100821014	39
LOC100821016	5
LOC100821017	0
LOC100821018	81
LOC100821019	584
LOC100821020	1
LOC100821021	409
LOC100821022	245
LOC100821024	161
LOC100821025	160
LOC100821026	407
LOC100821027	0
LOC100821028	4
LOC100821029	385
LOC100821030	233
LOC100821031	1472
LOC100821032	0
LOC100821033	0
LOC100821034	0
LOC100821035	0
LOC100821037	45
LOC100821038	84
LOC100821039	97
LOC100821040	51
LOC100821041	361
LOC100821042	63
LOC100821043	13
LOC100821044	175
LOC100821045	1411
LOC100821046	138
LOC100821047	2
LOC100821048	66
LOC100821049	96
LOC100821050	25
LOC100821051	3534
LOC100821053	1
LOC100821054	21
LOC100821055	9
LOC100821056	1712
LOC100821058	5
LOC100821059	1192
LOC100821061	72
LOC100821062	3
LOC100821063	32
LOC100821064	191
LOC100821065	88
LOC100821066	32
LOC100821067	42
LOC100821068	243
LOC100821069	0
LOC100821070	83
LOC100821071	1473
LOC100821072	0
LOC100821073	117
LOC100821074	0
LOC100821076	1217
LOC100821078	74
LOC100821079	0
LOC100821080	27
LOC100821081	42
LOC100821082	15
LOC100821084	2
LOC100821085	1
LOC100821086	215
LOC100821087	299
LOC100821088	1109
LOC100821089	2
LOC100821090	24
LOC100821091	279
LOC100821092	4
LOC100821093	0
LOC100821094	34
LOC100821096	43
LOC100821099	0
LOC100821101	43
LOC100821102	752
LOC100821103	389
LOC100821104	3
LOC100821105	2555
LOC100821106	102
LOC100821107	113
LOC100821108	43
LOC100821109	221
LOC100821110	264
LOC100821111	135
LOC100821112	48
LOC100821113	0
LOC100821114	8
LOC100821116	40
LOC100821117	2
LOC100821118	0
LOC100821119	7
LOC100821120	35
LOC100821121	569
LOC100821122	58
LOC100821123	207
LOC100821124	23
LOC100821125	4130
LOC100821126	0
LOC100821127	25
LOC100821128	0
LOC100821129	0
LOC100821130	5828
LOC100821131	0
LOC100821132	0
LOC100821133	43
LOC100821134	756
LOC100821135	0
LOC100821136	408
LOC100821137	8
LOC100821138	955
LOC100821139	114
LOC100821140	0
LOC100821141	3539
LOC100821142	1621
LOC100821143	2
LOC100821144	0
LOC100821145	7
LOC100821147	733
LOC100821148	3
LOC100821149	0
LOC100821150	439
LOC100821152	0
LOC100821153	12
LOC100821154	130
LOC100821155	0
LOC100821156	0
LOC100821157	59
LOC100821158	127
LOC100821159	31
LOC100821160	81
LOC100821161	486
LOC100821162	0
LOC100821163	93
LOC100821164	7
LOC100821165	1136
LOC100821166	254
LOC100821168	82
LOC100821169	1927
LOC100821170	328
LOC100821171	0
LOC100821172	333
LOC100821174	0
LOC100821175	282
LOC100821177	60
LOC100821178	91
LOC100821179	9
LOC100821180	156
LOC100821181	2
LOC100821182	774
LOC100821183	12
LOC100821184	14
LOC100821186	199
LOC100821187	238
LOC100821188	4902
LOC100821189	61
LOC100821190	439
LOC100821192	259
LOC100821193	80
LOC100821194	0
LOC100821195	0
LOC100821196	3162
LOC100821197	162
LOC100821198	28
LOC100821199	125
LOC100821200	10
LOC100821201	15555
LOC100821202	343
LOC100821203	245
LOC100821204	244
LOC100821205	57
LOC100821206	109
LOC100821207	617
LOC100821208	6
LOC100821209	556
LOC100821211	293
LOC100821215	169
LOC100821216	0
LOC100821217	0
LOC100821218	132
LOC100821219	20
LOC100821220	172
LOC100821221	163
LOC100821222	40
LOC100821223	490
LOC100821225	1954
LOC100821226	270
LOC100821227	0
LOC100821229	373
LOC100821231	73
LOC100821232	410
LOC100821235	306
LOC100821236	10
LOC100821237	887
LOC100821238	1031
LOC100821240	25
LOC100821241	475
LOC100821242	110
LOC100821243	0
LOC100821244	582
LOC100821245	40
LOC100821246	4243
LOC100821247	151
LOC100821248	102
LOC100821249	65
LOC100821250	0
LOC100821251	414
LOC100821252	1173
LOC100821253	469
LOC100821254	272
LOC100821255	8
LOC100821257	412
LOC100821258	58
LOC100821259	0
LOC100821260	8
LOC100821262	9
LOC100821263	8578
LOC100821264	23
LOC100821265	260
LOC100821267	14
LOC100821269	330
LOC100821270	132
LOC100821271	0
LOC100821274	0
LOC100821275	0
LOC100821276	3
LOC100821277	0
LOC100821278	0
LOC100821279	95
LOC100821280	0
LOC100821281	60
LOC100821282	489
LOC100821283	871
LOC100821284	3130
LOC100821285	2
LOC100821286	44
LOC100821287	351
LOC100821288	18
LOC100821289	0
LOC100821290	715
LOC100821291	166
LOC100821292	970
LOC100821293	17
LOC100821294	3
LOC100821295	5
LOC100821297	119
LOC100821298	0
LOC100821299	0
LOC100821300	372
LOC100821301	243
LOC100821302	1227
LOC100821303	112
LOC100821304	1015
LOC100821305	48
LOC100821306	113
LOC100821307	157
LOC100821308	495
LOC100821310	64
LOC100821312	167
LOC100821314	1
LOC100821316	0
LOC100821317	0
LOC100821318	0
LOC100821319	0
LOC100821320	14
LOC100821321	0
LOC100821322	458
LOC100821323	276
LOC100821324	276
LOC100821325	165
LOC100821326	130
LOC100821327	708
LOC100821328	322
LOC100821329	210
LOC100821330	168
LOC100821331	24
LOC100821332	3886
LOC100821333	0
LOC100821334	2
LOC100821335	2
LOC100821336	0
LOC100821338	0
LOC100821339	73
LOC100821340	29
LOC100821341	0
LOC100821342	260
LOC100821343	842
LOC100821346	68
LOC100821347	1
LOC100821348	0
LOC100821349	0
LOC100821350	237
LOC100821351	3
LOC100821352	317
LOC100821353	0
LOC100821354	0
LOC100821355	2310
LOC100821356	83
LOC100821357	30
LOC100821358	9
LOC100821359	99
LOC100821360	402
LOC100821361	0
LOC100821362	41
LOC100821363	827
LOC100821364	9
LOC100821365	0
LOC100821366	1580
LOC100821367	17
LOC100821368	211
LOC100821369	10
LOC100821370	48
LOC100821371	0
LOC100821372	360
LOC100821373	26
LOC100821374	125
LOC100821375	4
LOC100821376	0
LOC100821377	348
LOC100821378	33836
LOC100821379	830
LOC100821380	16
LOC100821381	1192
LOC100821382	306
LOC100821383	1294
LOC100821384	412
LOC100821385	406
LOC100821386	123
LOC100821387	424
LOC100821388	3
LOC100821389	0
LOC100821390	525
LOC100821391	90
LOC100821392	37
LOC100821393	35
LOC100821394	3
LOC100821395	205
LOC100821396	7
LOC100821397	32
LOC100821398	4
LOC100821400	107
LOC100821402	41
LOC100821403	375
LOC100821404	40
LOC100821405	10
LOC100821406	627
LOC100821407	0
LOC100821408	149
LOC100821409	11108
LOC100821410	137
LOC100821411	730
LOC100821412	3
LOC100821413	29
LOC100821414	39
LOC100821415	0
LOC100821416	72
LOC100821418	19
LOC100821419	15
LOC100821420	367
LOC100821421	162
LOC100821422	66
LOC100821423	987
LOC100821424	619
LOC100821425	447
LOC100821426	100
LOC100821427	0
LOC100821428	25107
LOC100821429	0
LOC100821430	30
LOC100821431	411
LOC100821432	101
LOC100821433	7
LOC100821434	0
LOC100821436	974
LOC100821437	18
LOC100821438	90
LOC100821439	8
LOC100821440	468
LOC100821441	84
LOC100821442	568
LOC100821443	8
LOC100821444	168
LOC100821445	1
LOC100821446	915
LOC100821447	90
LOC100821448	128
LOC100821449	0
LOC100821451	2
LOC100821453	1678
LOC100821454	633
LOC100821455	467
LOC100821456	0
LOC100821457	21
LOC100821458	0
LOC100821459	769
LOC100821460	5
LOC100821461	733
LOC100821462	0
LOC100821463	3
LOC100821464	53
LOC100821466	164
LOC100821467	1
LOC100821468	18
LOC100821469	0
LOC100821470	0
LOC100821473	373
LOC100821474	43
LOC100821475	154
LOC100821477	1701
LOC100821478	629
LOC100821479	616
LOC100821480	664
LOC100821481	528
LOC100821482	454
LOC100821483	309
LOC100821484	0
LOC100821485	2
LOC100821486	38
LOC100821487	3
LOC100821488	0
LOC100821489	0
LOC100821490	0
LOC100821491	23
LOC100821493	0
LOC100821494	1
LOC100821495	19
LOC100821496	266
LOC100821497	467
LOC100821498	1813
LOC100821499	294
LOC100821500	2629
LOC100821501	311
LOC100821502	3368
LOC100821503	444
LOC100821504	170
LOC100821505	285
LOC100821506	231
LOC100821508	137
LOC100821509	2
LOC100821511	174
LOC100821515	0
LOC100821516	0
LOC100821517	16
LOC100821518	3
LOC100821521	9
LOC100821522	476
LOC100821523	33
LOC100821524	77
LOC100821525	42
LOC100821526	120
LOC100821527	642
LOC100821528	106
LOC100821529	0
LOC100821530	247
LOC100821534	115
LOC100821535	19
LOC100821537	2
LOC100821538	6
LOC100821539	4080
LOC100821540	485
LOC100821542	544
LOC100821543	14
LOC100821545	0
LOC100821546	185
LOC100821547	2192
LOC100821548	59
LOC100821549	164967
LOC100821550	156
LOC100821551	0
LOC100821552	85
LOC100821553	51
LOC100821554	53
LOC100821555	156
LOC100821556	62
LOC100821557	536
LOC100821558	0
LOC100821559	18
LOC100821560	28
LOC100821561	6
LOC100821562	0
LOC100821563	256
LOC100821564	327
LOC100821565	0
LOC100821566	23
LOC100821567	188
LOC100821568	20
LOC100821569	0
LOC100821570	541
LOC100821571	5
LOC100821573	356
LOC100821574	101
LOC100821575	58
LOC100821576	0
LOC100821577	0
LOC100821578	10
LOC100821579	67
LOC100821580	226
LOC100821581	391
LOC100821582	148
LOC100821583	75
LOC100821584	29
LOC100821585	115
LOC100821586	0
LOC100821588	264
LOC100821589	15762
LOC100821590	92
LOC100821591	845
LOC100821592	904
LOC100821593	104
LOC100821594	49
LOC100821595	495
LOC100821596	420
LOC100821597	6
LOC100821598	44
LOC100821600	0
LOC100821601	964
LOC100821602	485
LOC100821603	10
LOC100821604	0
LOC100821605	224
LOC100821606	29
LOC100821607	1
LOC100821608	22
LOC100821609	1090
LOC100821610	1502
LOC100821611	227
LOC100821612	19
LOC100821613	238
LOC100821614	53
LOC100821615	57
LOC100821616	298
LOC100821618	2
LOC100821619	183
LOC100821620	0
LOC100821621	1
LOC100821622	2
LOC100821623	9
LOC100821624	503
LOC100821625	0
LOC100821626	14
LOC100821627	27
LOC100821628	331
LOC100821629	135
LOC100821630	22
LOC100821631	335
LOC100821632	224
LOC100821633	718
LOC100821634	374
LOC100821635	527
LOC100821636	291
LOC100821637	309
LOC100821638	1175
LOC100821640	3
LOC100821641	0
LOC100821642	0
LOC100821643	681
LOC100821644	0
LOC100821645	273
LOC100821646	10830
LOC100821647	133
LOC100821648	1
LOC100821649	330
LOC100821650	31
LOC100821651	0
LOC100821653	0
LOC100821654	80
LOC100821655	4
LOC100821656	1
LOC100821657	0
LOC100821658	24
LOC100821659	0
LOC100821660	2
LOC100821663	18
LOC100821664	126
LOC100821665	4
LOC100821666	132
LOC100821667	227
LOC100821669	12
LOC100821670	150
LOC100821672	25
LOC100821673	88
LOC100821674	206
LOC100821675	776
LOC100821676	506
LOC100821677	849
LOC100821678	0
LOC100821679	0
LOC100821680	2
LOC100821681	1182
LOC100821682	12
LOC100821683	194
LOC100821684	812
LOC100821685	2
LOC100821686	2395
LOC100821687	235
LOC100821688	0
LOC100821689	1858
LOC100821690	23
LOC100821691	345
LOC100821692	0
LOC100821693	1760
LOC100821694	482
LOC100821695	20
LOC100821696	410
LOC100821698	125
LOC100821699	233
LOC100821700	0
LOC100821701	66
LOC100821704	2
LOC100821705	180
LOC100821706	26
LOC100821707	5281
LOC100821708	2182
LOC100821709	112
LOC100821710	43
LOC100821711	526
LOC100821712	252
LOC100821713	2
LOC100821714	29
LOC100821716	152
LOC100821717	0
LOC100821718	92
LOC100821719	61
LOC100821720	0
LOC100821721	1208
LOC100821722	0
LOC100821723	0
LOC100821724	239
LOC100821725	360
LOC100821726	494
LOC100821727	638
LOC100821728	20
LOC100821729	221
LOC100821730	131
LOC100821731	699
LOC100821732	31
LOC100821733	0
LOC100821735	342
LOC100821736	14
LOC100821737	75
LOC100821738	318
LOC100821739	3
LOC100821740	51
LOC100821741	0
LOC100821742	345
LOC100821743	596
LOC100821744	13
LOC100821745	89
LOC100821746	218
LOC100821747	847
LOC100821748	69
LOC100821749	4463
LOC100821750	2
LOC100821752	0
LOC100821753	483
LOC100821754	368
LOC100821755	323
LOC100821756	276
LOC100821757	1353
LOC100821758	215
LOC100821759	0
LOC100821761	73
LOC100821762	36
LOC100821763	1041
LOC100821764	35
LOC100821765	89
LOC100821766	15
LOC100821767	107
LOC100821768	22
LOC100821769	87
LOC100821770	9
LOC100821771	0
LOC100821772	0
LOC100821773	172
LOC100821774	0
LOC100821777	121
LOC100821780	0
LOC100821781	0
LOC100821782	0
LOC100821783	137
LOC100821784	0
LOC100821785	176
LOC100821786	0
LOC100821787	3
LOC100821788	0
LOC100821789	382
LOC100821790	0
LOC100821791	4
LOC100821792	260
LOC100821793	1
LOC100821794	126
LOC100821795	1535
LOC100821796	0
LOC100821797	207
LOC100821798	8
LOC100821799	6
LOC100821801	0
LOC100821803	0
LOC100821804	9
LOC100821805	2
LOC100821807	1618
LOC100821809	648
LOC100821810	34
LOC100821811	39
LOC100821812	0
LOC100821813	16
LOC100821814	3412
LOC100821815	5901
LOC100821817	2
LOC100821818	428
LOC100821819	53
LOC100821820	44
LOC100821821	537
LOC100821823	2
LOC100821824	0
LOC100821825	257
LOC100821827	98
LOC100821828	695
LOC100821830	103
LOC100821831	101
LOC100821832	5
LOC100821833	95
LOC100821834	192
LOC100821835	2
LOC100821836	240
LOC100821838	15
LOC100821839	44
LOC100821840	0
LOC100821841	77
LOC100821842	337
LOC100821843	161
LOC100821844	229
LOC100821845	58
LOC100821846	1
LOC100821847	8180
LOC100821848	200
LOC100821849	1601
LOC100821850	217
LOC100821851	0
LOC100821852	0
LOC100821853	170
LOC100821854	291
LOC100821855	0
LOC100821856	6
LOC100821857	524
LOC100821858	223
LOC100821859	777
LOC100821860	194
LOC100821861	142
LOC100821862	3
LOC100821863	137
LOC100821864	223
LOC100821865	124
LOC100821866	619
LOC100821867	19
LOC100821869	815
LOC100821870	2219
LOC100821871	18
LOC100821872	200
LOC100821874	38390
LOC100821875	108
LOC100821876	5
LOC100821877	195
LOC100821878	0
LOC100821879	456
LOC100821880	39
LOC100821881	763
LOC100821882	6
LOC100821883	8
LOC100821885	118
LOC100821886	18
LOC100821887	130
LOC100821888	0
LOC100821889	524
LOC100821890	2
LOC100821891	23
LOC100821892	0
LOC100821893	0
LOC100821894	100
LOC100821895	242
LOC100821896	72
LOC100821897	702
LOC100821898	665
LOC100821899	117
LOC100821900	45
LOC100821901	247
LOC100821902	121
LOC100821903	27
LOC100821904	1063
LOC100821905	468
LOC100821906	235
LOC100821907	310
LOC100821910	789
LOC100821911	170
LOC100821912	812
LOC100821914	609
LOC100821915	0
LOC100821916	3
LOC100821917	294
LOC100821918	4
LOC100821919	870
LOC100821920	739
LOC100821921	0
LOC100821922	3622
LOC100821923	51
LOC100821924	26
LOC100821925	123
LOC100821926	4
LOC100821927	4824
LOC100821928	100
LOC100821929	893
LOC100821930	57
LOC100821932	106
LOC100821933	7
LOC100821934	0
LOC100821935	10
LOC100821936	389
LOC100821937	3
LOC100821938	36
LOC100821939	12
LOC100821940	45
LOC100821941	148
LOC100821942	1963
LOC100821943	295
LOC100821944	601
LOC100821945	217
LOC100821946	233
LOC100821947	162
LOC100821948	389
LOC100821949	154
LOC100821950	263
LOC100821951	4385
LOC100821955	0
LOC100821956	151
LOC100821957	229
LOC100821958	1317
LOC100821959	0
LOC100821960	23
LOC100821961	3746
LOC100821962	0
LOC100821963	664
LOC100821964	187
LOC100821965	1238
LOC100821966	1903
LOC100821967	2767
LOC100821968	3
LOC100821969	0
LOC100821970	0
LOC100821971	1290
LOC100821972	6
LOC100821973	0
LOC100821974	198
LOC100821976	2
LOC100821977	277
LOC100821978	0
LOC100821980	16
LOC100821983	1
LOC100821984	1
LOC100821985	140
LOC100821986	0
LOC100821987	31
LOC100821988	272
LOC100821989	0
LOC100821990	26
LOC100821991	627
LOC100821992	1779
LOC100821993	0
LOC100821994	138
LOC100821996	0
LOC100821997	57
LOC100821998	13
LOC100821999	41
LOC100822000	297
LOC100822001	357
LOC100822002	231
LOC100822003	2759
LOC100822004	2
LOC100822005	417
LOC100822006	111
LOC100822007	0
LOC100822008	99
LOC100822009	1968
LOC100822010	5
LOC100822011	393
LOC100822013	659
LOC100822014	2
LOC100822016	1
LOC100822017	58
LOC100822018	46
LOC100822019	15
LOC100822020	18
LOC100822021	533
LOC100822022	792
LOC100822023	164
LOC100822024	224
LOC100822025	446
LOC100822026	502
LOC100822027	0
LOC100822028	8
LOC100822029	7
LOC100822030	1201
LOC100822031	92
LOC100822033	2
LOC100822034	0
LOC100822036	1916
LOC100822037	2
LOC100822039	727
LOC100822040	25
LOC100822041	402
LOC100822043	0
LOC100822044	285
LOC100822045	6381
LOC100822046	3963
LOC100822047	779
LOC100822048	10
LOC100822049	1
LOC100822051	13
LOC100822052	9
LOC100822053	337
LOC100822054	0
LOC100822055	519
LOC100822056	0
LOC100822057	751
LOC100822058	570
LOC100822059	0
LOC100822060	433
LOC100822062	197
LOC100822063	182
LOC100822065	353
LOC100822068	24
LOC100822070	1847
LOC100822071	0
LOC100822072	575
LOC100822073	278
LOC100822074	273
LOC100822076	96
LOC100822077	3
LOC100822079	1582
LOC100822080	596
LOC100822081	0
LOC100822082	540
LOC100822083	260
LOC100822086	185
LOC100822088	117
LOC100822090	0
LOC100822091	9
LOC100822093	897
LOC100822094	0
LOC100822095	363
LOC100822096	0
LOC100822097	264
LOC100822098	91
LOC100822100	53
LOC100822101	2
LOC100822102	431
LOC100822103	51
LOC100822104	71
LOC100822105	1655
LOC100822106	2
LOC100822108	183
LOC100822109	243
LOC100822110	0
LOC100822111	0
LOC100822112	20
LOC100822113	87
LOC100822114	5
LOC100822115	2
LOC100822116	2
LOC100822117	61
LOC100822118	3778
LOC100822119	453
LOC100822120	407
LOC100822121	0
LOC100822122	232
LOC100822123	13
LOC100822124	4
LOC100822125	126
LOC100822126	238
LOC100822128	0
LOC100822130	10
LOC100822132	460
LOC100822133	40
LOC100822134	0
LOC100822135	55
LOC100822136	1
LOC100822138	328
LOC100822139	38
LOC100822140	227
LOC100822141	96
LOC100822142	255
LOC100822143	983
LOC100822144	290
LOC100822145	4872
LOC100822146	1
LOC100822147	215
LOC100822148	0
LOC100822149	81
LOC100822150	4
LOC100822151	366
LOC100822154	626
LOC100822155	2544
LOC100822156	109
LOC100822157	729
LOC100822158	14
LOC100822159	10
LOC100822160	0
LOC100822161	838
LOC100822162	39
LOC100822164	7
LOC100822165	10
LOC100822166	192
LOC100822167	98
LOC100822168	0
LOC100822169	2437
LOC100822170	51
LOC100822171	37
LOC100822172	1
LOC100822173	99
LOC100822174	2
LOC100822175	173
LOC100822176	124
LOC100822177	9
LOC100822179	170
LOC100822180	182
LOC100822182	771
LOC100822183	2
LOC100822184	13535
LOC100822185	0
LOC100822186	5157
LOC100822187	0
LOC100822188	1014
LOC100822189	0
LOC100822193	0
LOC100822194	40
LOC100822197	4
LOC100822198	175
LOC100822199	108
LOC100822200	195
LOC100822201	17
LOC100822202	2499
LOC100822203	1
LOC100822204	13
LOC100822205	2962
LOC100822206	1
LOC100822207	546
LOC100822208	133
LOC100822209	71
LOC100822210	66
LOC100822211	356
LOC100822212	231
LOC100822213	143
LOC100822214	4
LOC100822215	143
LOC100822216	0
LOC100822217	0
LOC100822218	588
LOC100822220	2
LOC100822221	0
LOC100822222	0
LOC100822223	0
LOC100822224	239
LOC100822225	0
LOC100822226	498
LOC100822227	214
LOC100822228	68
LOC100822229	241
LOC100822230	2
LOC100822231	143
LOC100822232	2
LOC100822233	537
LOC100822234	64
LOC100822236	144
LOC100822237	1971
LOC100822238	110
LOC100822239	496
LOC100822241	0
LOC100822242	105
LOC100822243	1256
LOC100822244	29
LOC100822245	151
LOC100822246	192
LOC100822247	7
LOC100822249	0
LOC100822250	143
LOC100822251	113
LOC100822252	449
LOC100822253	326
LOC100822254	5
LOC100822255	113
LOC100822256	95
LOC100822257	229
LOC100822258	164
LOC100822259	959
LOC100822260	1368
LOC100822261	67
LOC100822262	500
LOC100822263	0
LOC100822265	49
LOC100822266	59
LOC100822267	0
LOC100822268	434
LOC100822269	142
LOC100822270	0
LOC100822271	142
LOC100822273	526
LOC100822274	314
LOC100822275	688
LOC100822276	5
LOC100822277	4091
LOC100822278	20
LOC100822279	32
LOC100822280	99
LOC100822281	2
LOC100822282	61
LOC100822284	145
LOC100822285	12
LOC100822287	0
LOC100822288	13
LOC100822289	12
LOC100822290	399
LOC100822292	19
LOC100822293	84
LOC100822294	9
LOC100822296	0
LOC100822297	1124
LOC100822298	6
LOC100822299	489
LOC100822300	507
LOC100822301	8
LOC100822302	1385
LOC100822303	143
LOC100822305	7
LOC100822306	4
LOC100822307	376
LOC100822308	338
LOC100822310	393
LOC100822311	2
LOC100822312	215
LOC100822313	2
LOC100822315	71
LOC100822316	142
LOC100822317	33
LOC100822318	0
LOC100822319	415
LOC100822321	177
LOC100822322	628
LOC100822323	88
LOC100822324	0
LOC100822325	5
LOC100822327	332
LOC100822328	70
LOC100822329	322
LOC100822330	248
LOC100822331	202
LOC100822332	5
LOC100822333	18
LOC100822334	0
LOC100822335	5
LOC100822336	1075
LOC100822337	21
LOC100822338	0
LOC100822339	233
LOC100822340	99
LOC100822341	15
LOC100822343	0
LOC100822344	0
LOC100822345	49
LOC100822346	3
LOC100822347	68
LOC100822348	201
LOC100822349	5
LOC100822350	7
LOC100822351	13
LOC100822352	61
LOC100822353	36
LOC100822354	205
LOC100822355	785
LOC100822356	6
LOC100822357	100
LOC100822360	184
LOC100822361	18
LOC100822362	75
LOC100822363	664
LOC100822364	31
LOC100822365	1378
LOC100822366	479
LOC100822367	1838
LOC100822368	0
LOC100822369	0
LOC100822370	14
LOC100822371	14
LOC100822372	7
LOC100822373	321
LOC100822374	398
LOC100822375	0
LOC100822376	26
LOC100822377	78
LOC100822378	980
LOC100822379	16
LOC100822380	2
LOC100822381	0
LOC100822382	0
LOC100822383	491
LOC100822384	97
LOC100822385	307
LOC100822387	220
LOC100822388	22
LOC100822389	70
LOC100822390	5
LOC100822391	0
LOC100822393	0
LOC100822394	460
LOC100822395	49
LOC100822396	0
LOC100822397	0
LOC100822398	374
LOC100822402	41
LOC100822404	10158
LOC100822405	0
LOC100822406	0
LOC100822407	64
LOC100822408	112
LOC100822409	881
LOC100822410	49
LOC100822411	11
LOC100822412	627
LOC100822413	698
LOC100822414	369
LOC100822415	0
LOC100822416	115
LOC100822417	498
LOC100822418	120
LOC100822419	352
LOC100822420	180
LOC100822421	0
LOC100822422	0
LOC100822423	0
LOC100822424	239
LOC100822425	571
LOC100822426	413
LOC100822427	19
LOC100822428	34
LOC100822429	110
LOC100822430	845
LOC100822431	63
LOC100822432	642
LOC100822433	145
LOC100822434	166
LOC100822435	164
LOC100822436	124
LOC100822437	9
LOC100822438	168
LOC100822439	1
LOC100822440	347
LOC100822441	0
LOC100822442	154
LOC100822443	852
LOC100822445	160
LOC100822447	8
LOC100822448	0
LOC100822449	10
LOC100822450	18
LOC100822451	947
LOC100822452	0
LOC100822454	155
LOC100822455	242
LOC100822456	48
LOC100822457	200
LOC100822458	75
LOC100822459	486
LOC100822460	387
LOC100822461	64
LOC100822464	49
LOC100822465	0
LOC100822466	242
LOC100822468	12
LOC100822469	443
LOC100822470	457
LOC100822471	7
LOC100822472	2981
LOC100822473	1313
LOC100822474	18
LOC100822475	56
LOC100822476	1308
LOC100822477	1136
LOC100822478	97
LOC100822479	4919
LOC100822480	88
LOC100822481	4955
LOC100822482	21
LOC100822483	192
LOC100822484	0
LOC100822485	432
LOC100822486	0
LOC100822487	174
LOC100822488	0
LOC100822489	85
LOC100822490	1101
LOC100822491	0
LOC100822492	20
LOC100822493	5
LOC100822494	761
LOC100822496	21
LOC100822497	18
LOC100822499	0
LOC100822500	6
LOC100822501	20
LOC100822502	615
LOC100822503	12
LOC100822504	138
LOC100822506	6
LOC100822507	0
LOC100822508	1
LOC100822509	0
LOC100822510	303
LOC100822511	314
LOC100822512	558
LOC100822513	406
LOC100822514	1446
LOC100822516	0
LOC100822517	209
LOC100822518	402
LOC100822519	2
LOC100822520	971
LOC100822521	243
LOC100822522	835
LOC100822523	54
LOC100822524	359
LOC100822525	0
LOC100822526	0
LOC100822528	0
LOC100822530	0
LOC100822531	13
LOC100822532	0
LOC100822533	115
LOC100822534	192
LOC100822535	927
LOC100822536	0
LOC100822537	1502
LOC100822538	1788
LOC100822539	33
LOC100822540	413
LOC100822541	3635
LOC100822542	591
LOC100822543	7
LOC100822544	0
LOC100822545	957
LOC100822546	10
LOC100822547	263
LOC100822548	791
LOC100822550	2133
LOC100822551	229
LOC100822552	132
LOC100822554	748
LOC100822556	0
LOC100822557	0
LOC100822558	23
LOC100822559	2
LOC100822560	1000
LOC100822561	17
LOC100822562	106
LOC100822563	108
LOC100822564	69
LOC100822565	2
LOC100822566	0
LOC100822567	176
LOC100822568	172
LOC100822569	877
LOC100822570	232
LOC100822572	37
LOC100822573	4
LOC100822574	42
LOC100822576	0
LOC100822578	14
LOC100822579	1344
LOC100822580	382
